week 2,Duty of Counsel to Clients ," Mr. Z, a legal practitioner, is asked by a client to represent him in a criminal trial for armed robbery. The client admits to Mr. Z in private that he actually committed the robbery but wants Z to plead ""not guilty"" and argue his innocence in court. What should Mr. Z do? ", He must withdraw immediately because he cannot represent a guilty person. ," He can plead ""not guilty"" but cannot call false evidence or argue a positive defence he knows to be false. ", He must report the confession to the judge. ," He must convince the client to plead ""guilty"" or he will face professional discipline. ", B ," A confidential disclosure of guilt does not require withdrawal, but under Rule 15(3)(f), a lawyer cannot knowingly use perjured evidence or a false defence; he may however test the prosecution's case to see if it meets the burden of proof [9, 10]."
week 6,Interviewing and Counseling Skills and Ethics ," According to the ""Law School Version"" of the stages of a client interview, what are the five stages? "," Listening, Questioning, Advising, Execution, Closing "," Preparation, Beginning, Client telling story, Analysis, Conclusion "," Starting, Gathering, Analyzing, Drafting, Ending "," Welcome, Facts, Law, Fees, Goodbye ", B ," The Law School version uses the acronym PBCAC: Preparation for the interview, Beginning, Client telling the story, Analysis, and Conclusion [33]."
week 6,Interviewing and Counseling Skills and Ethics , Barrister Mike is interviewing a witness of the opposing party in a civil matter without the consent of the opposing counsel. He advises the witness not to talk to the other side anymore. Is this ethical? , It is ethical as it is a civil matter , It is ethical because he doesn't need the other lawyer's consent , It is unethical as he must not advise the witness to secrete themselves , It is unethical because he must always get consent to talk to any witness , C ," Rule 25(1) of the RPC 2023 allows a lawyer to interview an opposing party's witness without consent, provided he does not hide the witness from the opposing party or advise the witness not to communicate with them [34, 35]."
week 6,Interviewing and Counseling Skills and Ethics ," During the analysis stage of an interview, Barrister Bola summarizes her impression of the client's story and asks the client if she has captured everything correctly. This is an example of what type of question? ", Open-ended question , Hypothetical question , Mirror/Confirmatory question , Leading question , C ," Mirror or confirmatory questions are used by the lawyer to summarize their impression and confirm that they have correctly understood the information divulged by the client [27, 36]."
week 6,Interviewing and Counseling Skills and Ethics ," Barrister Dare accepts a brief but, after the interview, discovers that the matter is in an area of law he has never practiced and knows nothing about. He decides to handle it alone to keep the entire fee. Is this ethical? "," Yes, because a lawyer is a ""jack of all trades"" "," No, he must associate with a competent lawyer unless the client objects "," Yes, as long as he does some research "," No, because he must only practice in one area ", B ," Rule 16(a) of the RPC 2023 provides that a lawyer shall not handle a legal matter which he knows or ought to know that he is not competent to handle without associating with a lawyer who is competent to handle it, unless the client objects [30, 37, 38]."
week 6,Improper Attraction of Business ," Mr. Emeka, a legal practitioner, erects a large billboard in Ikeja with the caption: ""Emeka & Co: We have won 95% of our cases in the last five years. Come to us for guaranteed victory."" ", This is proper as it provides accurate information to the public , This is improper as it includes a statement about the success rate of the lawyer's practice , This is proper because lawyers are now permitted to advertise under the 2023 Rules , This is only improper if Mr. Emeka is not a Senior Advocate of Nigeria , Option B ," Under Rule 39(2)(d) of the Rules of Professional Conduct (RPC) 2023, a lawyer is prohibited from engaging in any advertising which includes statements about the quality of his work, the size of his practice, or his success rate [1, 2]."
week 6,Improper Attraction of Business ," A lawyer, Mr. Kunle, visits a local land registry to search for defects in the titles of various properties. After finding several irregularities, he contacts the property owners and offers to represent them in litigation against the government. ", This is a proactive legal service and is professional , This is improper as it constitutes instigating litigation and searching registries for defects with a view to employment , This is proper if Mr. Kunle only charges a fixed fee , This is only improper if the property owners are already represented by counsel , Option B ," Rule 47(1) and 47(2)(a) of the RPC 2023 provide that a lawyer shall not foment strife or instigate litigation, and specifically prohibits searching land registries for defects in title with a view to employment or litigation [3, 4]."
week 6,Improper Attraction of Business , Barrister Bola enters into an agreement with a hospital ward attendant to pay him 10% of any professional fees earned from accident victims referred to her firm by the attendant. , This is a valid referral fee agreement , This is proper provided the client is informed of the arrangement , This is improper as it involves offering rewards to persons to influence legal work and engaging agents to follow up on accidents , This is only improper if the percentage exceeds 50% , Option C ," Rule 47(2)(c) and (d) of the RPC 2023 prohibit a lawyer from engaging agents to follow up on accidents or offering rewards to any person to influence legal work in favor of the lawyer [5, 6]."
week 6,Improper Attraction of Business ," Mr. Tunde, a legal practitioner, distributes handbills at a busy bus park in Lagos, listing his firm's address and claiming to be ""The most affordable and efficient lawyer for all criminal matters."" ", This is proper under the general permission for advertising , This is improper solicitation of professional employment via handbills , This is proper if the information on the handbills is accurate , This is only improper if Mr. Tunde is not in full-time practice , Option B ," Rule 39(3)(a) of the RPC 2023 explicitly prohibits a lawyer from soliciting professional employment, either directly or indirectly, through the use of handbills, circulars, or advertisements [7, 8]."
week 6,Improper Attraction of Business ," A law firm, ""Justice Seekers LLP,"" creates a website comparing their professional fees with three other prominent firms in the same locality, claiming their services are superior and cheaper. ", This is proper competition in a free market , This is proper if the comparison is based on published NBA fee scales , This is improper as it makes comparisons with or criticizes other lawyers , This is proper provided the information is not misleading , Option C ," Rule 39(2)(c) of the RPC 2023 provides that a lawyer shall not engage in any advertising or promotion which makes comparisons with or criticizes other lawyers or other professions [1, 2]."
week 6,Improper Attraction of Business ," Following a major airplane crash, Barrister Chidi immediately sends letters to the grieving relatives of the victims, whom he does not know, offering his legal services to sue the airline for damages. ", This is a humanitarian act and is professional , This is improper as it constitutes seeking out claimants in respect of personal injuries to gain employment , This is proper if Barrister Chidi has expertise in aviation law , This is only improper if Barrister Chidi charges a contingent fee , Option B ," Rule 47(2)(b) of the RPC 2023 prohibits a lawyer from seeking out claimants in respect of personal injuries or any other cause of action with a view to being employed by the prospective client [4, 5]."
week 6,Improper Attraction of Business ," Mr. Yusuf, a legal practitioner, publishes a brief biographical profile in a reputable Law Directory, including his name, address, schools attended, and his membership in the Nigerian Bar Association. ", This is a form of prohibited advertising , This is improper solicitation , This is a permitted form of advertisement , This is only permitted for Senior Advocates of Nigeria , Option C ," Rule 39(4) of the RPC 2023 permits a lawyer to publish informative data about himself, including name, address, and academic qualifications, in a reputable law list or law directory [9, 10]."
week 6,Improper Attraction of Business ," A lawyer, Mrs. Ada, appears on a national television program to discuss general principles of landlord and tenant law. During the show, she offers to provide free private consultations to viewers who call her personal number displayed on the screen to discuss their individual rights. ", This is proper as it promotes legal education , This is improper as she accepted employment to advise on individual rights during a public program , This is proper provided she does not charge for the initial consultation , This is only improper if she is robed , Option B ," Rule 46(1) of the RPC 2023 allows a lawyer to participate in media programs to give information on the law, but strictly prohibits accepting employment from such programs to advise on inquiries regarding individual rights [11, 12]."
week 6,Improper Attraction of Business ," Barrister Segun, a sole practitioner, uses a business card that describes him as ""The Legal Lion: Specialist in Winning Hopeless Cases."" ", This is proper as it showcases his specialty ," This is proper provided he has won at least one ""hopeless"" case ", This is improper as it is self-aggrandizing and misleading , This is only improper if the card is distributed to non-clients , Option C ," Rule 39(2)(a) and (d) and 39(3)(e) of the RPC 2023 prohibit advertising that is misleading, includes statements about success rates, or constitutes self-aggrandizement [1, 9, 13]."
week 6,Improper Attraction of Business ," A lawyer, Mr. James, relocates his office to a new address. He sends a dignified notice of this change to his existing clients and also places a small advertisement of the change in a local newspaper. ", This is improper solicitation of new clients , This is a permitted form of announcement , This is only proper if he obtains permission from the NBA Branch Chairman , This is improper because newspaper advertisements are strictly prohibited , Option B ," Rule 43 of the RPC 2023 provides that upon a change of address or telephone number, a lawyer may send a notice to his clients and may also insert an advertisement of such change in a newspaper or journal [12, 14]."
week 6,Improper Attraction of Business ," Barrister Musa, an expert in Intellectual Property law, sends a brief and dignified announcement of his availability to act as a consultant to other legal practitioners in his city. ", This is improper as he is soliciting from colleagues , This is a permitted form of announcement under the Rules , This is only proper if he is a Senior Advocate of Nigeria , This is improper as it should only be sent to the NBA National Secretariat , Option B ," Rule 44 of the RPC 2023 permits a lawyer available to act as an associate or consultant to other lawyers to send a brief and dignified announcement of his availability to lawyers in his locality [12, 14]."
week 6,Improper Attraction of Business ," Mr. Okoro, a lawyer, puts up a sign outside his office building. The sign is 15 feet tall, features flashing neon lights, and includes a large photograph of himself in full legal robes. ", This is proper as it clearly identifies the office location , This is improper as the sign is not of reasonable size and sober design , This is proper provided he paid the local government signage tax , This is only improper if the photograph was taken before he was called to bar , Option B ," Rule 41 of the RPC 2023 requires that signs or notices outside a lawyer's office must be of ""reasonable size and sober design,"" and Rule 39(3)(c) prohibits procuring one's photograph to be published in connection with one's practice [13, 15, 16]."
week 6,Improper Attraction of Business ," While walking through a shopping mall, Barrister Jane notices a man arguing with a store manager. She approaches the man, hands him her visiting card, and tells him, ""You have a great case for breach of contract. Call me and I will sue them for you."" ", This is professional zeal to protect a citizen's rights , This is improper solicitation by personal communication , This is proper if she offers to handle the case pro bono , This is only improper if the man is already represented by another lawyer , Option B ," Rule 39(3)(a) and Rule 47(1) of the RPC 2023 prohibit a lawyer from soliciting professional employment by personal communication or proffering advice to bring a lawsuit without being consulted [3, 7, 8]."
week 6,Improper Attraction of Business ," A legal practitioner, Mr. Bitrus, writes a scholarly article for a law journal on the ""Evolution of Maritime Law in Nigeria."" At the end of the article, he lists his name and his professional qualification as ""LL.B, B.L, Maritime Law Consultant."" ", This is improper advertising of his specialty , This is proper and permitted under the Rules , This is only proper if the journal is owned by the NBA , This is improper because he should only list his name , Option B ," Rule 42 of the RPC 2023 provides that where a lawyer writes an article for publication giving information on the law, he may add his professional qualification after his name [12, 14]."
week 6,Improper Attraction of Business ," Barrister Effiong is representing a high-profile politician in an ongoing corruption trial. During a break in the proceedings, he holds a press conference on the court steps, claiming his client is ""100% innocent"" and that the judge's previous rulings in the case were ""biased and legally illiterate."" ", This is a proper exercise of the right to free speech , This is improper as it involves making extra-judicial statements likely to interfere with a fair trial and brings the profession into disrepute , This is proper if it is done to counter negative media reports about the client , This is only improper if the press conference was paid for by the client , Option B ," Rule 33 and Rule 39(2)(b) of the RPC 2023 prohibit a lawyer from making extra-judicial statements likely to prejudice a fair trial or diminish public confidence in the legal profession [2, 17, 18]."
week 6,Improper Attraction of Business ," Barrister Sani, who is also a licensed real estate agent, runs a joint advertisement for his ""Legal and Property Management Services,"" offering a discount on legal fees for any client who buys a house through his agency. ", This is proper business diversification , This is improper as it involves practicing another profession simultaneously without GCB authority and is used to improperly attract business , This is proper provided the legal fees do not fall below the 2023 Remuneration Order scales , This is only improper if he is not a Senior Advocate of Nigeria , Option B ," Rule 7(1) of the RPC 2023 prohibits a lawyer from practicing another profession simultaneously with the law without authority from the General Council of the Bar, especially where it is designed to improperly attract business [22, 24]."
week 6,Improper Attraction of Business ," A lawyer, Miss Toyin, pays for a ""Sponsored Post"" on Instagram that features a video of her dancing in her wig and gown with a caption: ""I am the baddest lawyer in town. My fees are the lowest, and I never lose. DM for your legal needs!"" ", This is proper modern marketing , This is improper solicitation and self-aggrandizement which brings the profession into disrepute ," This is proper as long as the ""baddest lawyer"" claim is subjective opinion "," This is only improper if she is not actually the ""baddest lawyer"" ", Option B ," Rule 39(2)(b), (d) and 39(3)(e) of the RPC 2023 prohibit advertising that brings the profession into disrepute, includes claims about success, or involves self-aggrandizement [1, 2, 9, 13]."
week 6,Improper Attraction of Business , Barrister John agrees to pay a police officer a fixed sum for every suspect the officer allows him to speak with at the police station for the purpose of securing a brief. , This is a valid administrative facilitation fee , This is proper if the suspect is actually in need of a lawyer , This is improper solicitation through touts and influencers , This is only improper if the suspect is eventually convicted , Option C ," Rule 39(3)(a) and Rule 47(2)(d) of the RPC 2023 prohibit soliciting through touts and offering rewards to persons who, by reason of their employment, can influence legal work [5-8]."
week 6,Improper Attraction of Business ," A law firm, ""Global Law Chambers,"" prints its name, address, and the academic qualifications of its partners on its official envelopes and note-papers in a dignified font. ", This is a prohibited form of advertising , This is proper and permitted under the Rules , This is only proper if the firm has at least 10 partners , This is improper because only the name of the firm is allowed , Option B ," Rule 40 of the RPC 2023 provides that a lawyer may cause to be printed on his note-papers, envelopes, and visiting cards his name, address, and academic and professional qualifications [15, 16]."
week 7 ,""Duty of Counsel to State, Colleagues and Profession "","" Mr. Ade, a legal practitioner, wins a high-profile case and immediately posts a sponsored ad on Instagram stating his firm has a 99% success rate in commercial litigation to attract more clients. "", It is a permitted form of advertisement under Rule 39 , It is inaccurate but generally acceptable in modern practice , it is improper because statements on success rates are prohibited , It is allowed if the lawyer can provide evidence of the success rate , C ,"" Rule 39(2)(d) of the RPC 2023 prohibits a lawyer from including any statement about the quality of his work, the size or success of his practice, or his success rate in his advertising or promotion. [1], [2]""
week 7 ,Duty of Counsel to Colleagues ," Lawyer A is aware that Mrs. X is already represented by Lawyer B in a land dispute, but Lawyer A proceeds to discuss a settlement offer directly with Mrs. X at her home without informing Lawyer B. ", It is acceptable since it is for the purpose of settlement , It is a breach of duty to maintain good faith and fairness with a colleague , It is allowed if the client invited Lawyer A to the meeting , It is only allowed if the matter is non-contentious , B ," Under Rule 27(5) of the RPC 2023, a lawyer shall not have any dealing with a person represented by another lawyer in the same matter without giving prior notice to the other lawyer. [3], [4]"
week 7 ,Duty of Counsel to Profession ," Mr. Benson, a legal practitioner, hires a group of young men to hang around police stations and the High Court premises to redirect litigants and detainees to his law office for a commission. ", This is a creative way to ensure access to justice , This amounts to soliciting professional employment through touts , It is allowed if the touts are registered as paralegals , It is permitted if the commission is reasonable , B ," Rule 39(3)(a) of the RPC 2023 prohibits a lawyer from soliciting professional employment either directly or indirectly through circulars, handbills, advertisement, or through touts. [1], [5], [6]"
week 7 ,Duty of Counsel to State ," A prosecutor, Mr. Idowu, realizes that a witness for the defense is telling the truth which confirms the innocence of the accused, but he chooses to suppress this information to ensure a conviction for the state. ", His primary duty is to procure a conviction for the State , He is exercising his discretion as an advocate , He has breached his primary duty to see that justice is done , He should only disclose the information if the defense counsel makes a formal request , C ," Rule 37(6) of the RPC 2023 provides that the primary duty of a lawyer engaged in public prosecution is not to convict but to see that justice is done, and the suppression of facts establishing innocence is unethical. [7], [8], [9]"
week 7 ,Duty of Counsel to Colleagues ," Chief Emeka, a Senior Advocate of Nigeria (SAN), and Mr. Balogun, a Life Member of the Body of Benchers, appear in court for different mention matters. Who has precedence to mention his case first? ", Chief Emeka (SAN) takes precedence as the higher rank , Mr. Balogun (Life Bencher) takes precedence over the SAN , Precedence is determined by whoever arrived in court first , The presiding Judge decides who speaks first based on the cause list , B ," By virtue of Section 6(3) of the LPA and Rule 26(2) of the RPC 2023, Life members of the Body of Benchers take precedence over all other legal practitioners, including Senior Advocates of Nigeria (SAN). [10], [11]"
week 7 ,Duty of Counsel to Profession ," Mr. John, a sole practitioner, decides to brand his law firm as ""John, Obi & Co"" to make his practice appear more established, even though Obi is not a lawyer. ", It is a smart marketing move for a new practitioner , It is permitted if John plans to hire Obi as a clerk , It is a breach of rules against misleading names and unauthorized partnership , It is allowed as long as John is the only signatory to the account , C ," Rule 5(4) of the RPC 2023 provides that a lawyer practicing alone shall not use a firm name with the addition of ""and Co"" or any other name capable of holding out his practice as a partnership. [12], [13]"
week 7 ,Duty of Counsel to Profession ," A legal practitioner, Miss Amina, allows her non-lawyer senior clerk to draft a Deed of Mortgage and sign Amina's name on it to help a client who is in a hurry. ", Miss Amina has aided the unauthorized practice of law , This is efficient delegation of administrative tasks , It is allowed if Amina orally authorized the signature , It is allowed if the clerk has a Diploma in Law , A ," Rule 3(1) and (2) of the RPC 2023 prohibit a lawyer from aiding a non-lawyer in the unauthorized practice of law or signing their name on a document prepared by a non-lawyer as if it were prepared by the lawyer. [14], [15]"
week 7 ,Duty of Counsel to Colleagues , Lawyer A accepts a brief from a client who has just dismissed Lawyer B. Lawyer A takes the file and continues the case without ensuring that Lawyer B's outstanding professional fees are settled. , Lawyer A has no professional obligation regarding Lawyer B's fees , Lawyer A must use his best endeavors to ensure the former lawyer is paid , The former lawyer must sue the client directly for his fees , Only the court can direct a new lawyer to pay the old one , B ," Rule 29(3)(b) and Rule 27(4) of the RPC 2023 provide that a new lawyer accepting a brief shall use his best endeavors to ensure that all fees due to the former lawyer in the matter are paid. [3], [4], [16]"
week 7 ,Duty of Counsel to State ," During a civil trial, Lawyer Z finds a very recent Supreme Court decision that is directly against his client's case. He decides not to mention it, hoping the other side hasn't seen it. ", He is protecting his client's interest as a loyal advocate , He has a duty to be candid and must disclose the authority to the court , It is the sole duty of the opposing counsel to find unfavorable authorities , He should only disclose the authority if the Judge specifically asks , B ," Rule 32(1) and Rule 37 of the RPC 2023 require a lawyer to be candid and fair as an officer of the court, which includes a duty to disclose decided cases that are against his client's position. [17], [18]"
week 7 ,Duty of Counsel to Colleagues ," Lawyer P knows that Lawyer Q represents the defendant. Since Q is ten minutes late for court and hasn't filed an appearance, P immediately moves the court to dismiss the defendant's counter-claim without calling Q. ", This is an efficient use of court time to favor his client , This amounts to sharp practice and a lack of fairness to a colleague , It is the defendant's fault for hiring a late lawyer , This is required by the duty of dedication to the client , B ," Rule 27(2)(c) of the RPC 2023 states that when a lawyer knows the identity of the opposing counsel, he should not take advantage by causing a dismissal without first inquiring about the other lawyer's intention to proceed. [19], [20]"
week 7 ,Duty of Counsel to Profession ," Mr. Kayode, a legal practitioner, hears about a major gas explosion in a community and immediately goes there to distribute his business cards to the victims to encourage them to sue. ", He is providing necessary legal awareness to the community , This is prohibited as instigating litigation and seeking out claimants , It is a permitted form of advertisement for his specialization , It is allowed if the victims are indigent and need pro bono help , B ," Rule 47(1) and (2)(b) of the RPC 2023 prohibit a lawyer from fomenting strife or instigating litigation and specifically from seeking out claimants in respect of personal injuries to gain employment. [21], [22], [23]"
week 7 ,Duty of Counsel to State ," Mr. Chidi is instructed by his client to bribe a court clerk to ""lose"" the file of a damaging witness so that the trial is delayed indefinitely. ", Chidi must follow his client's instructions to win the case , Chidi must refuse and represent the client within the bounds of the law , Chidi should only do it if the client provides a written indemnity , Chidi should stay neutral and allow the client to handle the clerk , B ," Rule 15(2) and (3)(a) of the RPC 2023 state that a lawyer must keep strictly within the law notwithstanding contrary instructions and shall not give service involving corruption of public officers. [24], [25], [26], [27]"
week 7 ,Duty of Counsel to Colleagues , Lawyer X is asked by Lawyer Y to hold his brief in a complex murder trial. Lawyer Y hands over the bulky case file to Lawyer X only five minutes before the Judge sits. , Lawyer X should accept as a show of professional fellowship , Lawyer X should not accept if he cannot acquire an adequate grasp of the matter , Acceptance is mandatory because they are learned friends , Lawyer X must accept and then ask for an adjournment in open court , B ," Rule 27(3) of the RPC 2023 provides that a lawyer shall not hand over a brief to another to hold, and the other shall not accept, unless it is handed over in reasonable time to acquire an adequate grasp of the matter. [3], [20]"
week 7 ,Duty of Counsel to Profession ," A Senior Advocate of Nigeria (SAN), Chief Williams, is personally instructed to appear in a Magistrate Court to argue a motion for bail for his childhood friend. ", He is demonstrating the dignity of the rank by helping a friend , A SAN is generally prohibited from appearing in an inferior court , He is allowed if it is a criminal matter and he is appearing alone , He must appear with a junior or another SAN regardless of the court , B ," It is a restriction under the rules that a SAN shall not appear before an inferior court, which includes the Magistrate Court. [28], [29], [30]"
week 7 ,Duty of Counsel to State ," Mr. Tunde, a lawyer in full-time employment as a director in a Federal Ministry, maintains his private law firm, ""Tunde & Associates,"" and acts as the Managing Partner. ", It is a legitimate way to manage his private affairs , It is a breach of the Code of Conduct for Public Officers , It is allowed if he does not personally appear in court , It is permitted if he specializes in an area not related to his ministry , B ," The 5th Schedule of the 1999 Constitution prohibits a public officer employed on a full-time basis from engaging in the management of any private business, profession, or trade except farming. [31], [32], [33]"
week 7 ,Duty of Counsel to Profession ," Lawyer Bola writes a series of educational law articles for a legal journal and adds her LL.M and ""Barrister-at-Law"" titles after her name. ", This is improper self-promotion and advertising , This is a permitted form of displaying her professional qualifications , She should only include her name to avoid aggrandizement ," She must remove ""Barrister-at-Law"" as it is a qualification, not a title ", B ," Rule 42 of the RPC 2023 permits a lawyer who writes a book or an article for publication to add his professional qualification after his name. [34], [35]"
week 7 ,Duty of Counsel to State ," Lawyer Greg, representing a high-profile defendant in a pending fraud case, holds a press conference to claim the Judge is ""manifestly biased"" and the trial is a ""sham."" ", This is his right to free speech on behalf of his client , This is a breach of trial publicity rules and potential contempt of court , It is allowed if the Judge actually appears biased , This is permitted if the comments are made outside the court premises , B ," Rule 33 of the RPC 2023 prohibits extra-judicial statements likely to prejudice a fair trial, and Rule 31(2) requires complaints against judicial officers to be made to appropriate authorities, not the press. [36], [37], [38]"
week 7 ,Duty of Counsel to Colleagues , A client decides to dismiss Lawyer A and hire Lawyer B mid-trial. Lawyer B promptly files a notice in court but tells the client not to speak to or pay Lawyer A. , Lawyer B is being loyal to his new client , Lawyer B has a duty to promptly give notice to Lawyer A , Change of counsel only requires notification to the Registrar , Notice is only required if the court orders it , B ," Rule 29(3)(a) of the RPC 2023 requires that when a client changes lawyer, the new lawyer shall promptly give notice to the former lawyer. [39], [40], [16]"
week 7 ,Duty of Counsel to Profession ," A lawyer, Mr. Silas, agrees to give 20% of his legal fees to a local community leader who referred a lucrative corporate client to his firm. ", It is a fair referral commission , It is a breach of the rule against sharing fees with a non-lawyer , It is allowed if the client is aware of the arrangement , It is permitted because it promotes the lawyer's business , B ," Rule 3(1)(c) and Rule 53 of the RPC 2023 prohibit a lawyer from sharing his legal fees with a non-lawyer, as this aids in the unauthorized practice of law. [14], [41], [42]"
week 7 ,Duty of Counsel to State , Lawyer Sani is in court and hears the court orderly read out an entry in the record of proceedings that is clearly wrong but favors Sani's client. Sani stays quiet to protect the advantage. , He is fulfilling his duty of dedication to his client , He has a duty to the state and court to ensure justice and must correct the record , He should only correct it if the opposing counsel objects first , It is the Judge's sole responsibility to ensure the accuracy of the record , B ," Rule 1 of the RPC 2023 states that a lawyer shall uphold the rule of law and promote the course of justice, which includes an obligation as an officer of the court to be candid and fair. [7], [43], [44], [45]"
week 8,Duties of Counsel to Court ," Mr. Yusuf, a legal practitioner, is representing a client in a civil appeal. He finds a recent Court of Appeal decision that is directly against his client's position, but decides not to cite it because the opposing counsel is a young lawyer who has not cited it. What is the ethical implication? ", Yusuf has acted correctly by protecting his client's interest as a loyal advocate. , Yusuf has a duty to be candid and must disclose the authority to the court. , Yusuf should only disclose it if the Judge specifically asks. , Yusuf should withdraw from the case to avoid misleading the court. , B ," Rule 32(1) and Rule 37 of the RPC 2023 require a lawyer to be candid and fair as an officer of the court, which includes a duty to disclose decided cases that are against his client's position. [1], [2]"
week 8,Duties of Counsel to Client ," A client instructs his lawyer, Barrister Dele, to prepare a deed of assignment for a land transaction. The client explicitly tells Dele to ""backdate"" the document by two years to avoid a new tax law. Dele complies. What is the ethical implication? ", Dele has acted correctly by following his client's instructions. , Dele has breached his duty to represent the client within the bounds of the law. , Dele is protected by attorney-client privilege. ," Dele has only committed a minor clerical error, not misconduct. ", B ," Rule 15(1) and (2) of the RPC state that a lawyer's first duty is to uphold the law and he must keep strictly within the law notwithstanding any contrary instruction from the client [3, 4]."
week 8,Duties of Counsel to Court ," During a trial, a lawyer, Mr. Ade, notices that the court clerk has made an error in recording the previous day's proceedings that is highly favorable to his client. What is Mr. Ade's duty? ", He must remain silent and protect his client's advantage. , He has a duty to the state and court to ensure justice and must correct the record. , He should only correct it if the opposing counsel objects. , He should withdraw from the case immediately. , B ," Rule 1 of the RPC 2023 states that a lawyer shall uphold the rule of law and promote the course of justice, which includes an obligation as an officer of the court to be candid and fair. [5, 6, 7]"
week 8,Duties of Counsel to Client ," A legal practitioner, Mrs. Idowu, is representing a client in a civil suit. She forgets the trial date and fails to attend court, leading to the case being struck out. When the client sues her for negligence, she points to a clause in their retainer agreement that says, ""the lawyer shall not be liable for any mistakes made during the case."" Is this clause valid? "," Yes, parties are free to contract as they wish. "," No, any provision purporting to exclude or limit a lawyer's liability for negligence in a contract is void. "," Yes, but only if the client signed it before a Notary Public. "," No, unless the NBA President approved the waiver. ", B ," Section 9(1) of the Legal Practitioners Act (LPA) provides that a person shall not be immune from liability for damages attributable to his negligence, and any contract provision purporting to exclude this liability is void [8, 9]."
week 8,Duties of Counsel to Court ," A legal practitioner, Mr. Effiong, is representing a plaintiff in a land suit. Halfway through the trial, Effiong realizes that he was a witness to the original survey agreement and his testimony is essential to prove the case. What is the proper course of action? ", He should continue as counsel and also testify as a witness. , He should withdraw from the case and let another lawyer handle the trial while he testifies as a witness. , He should refuse to testify to protect the attorney-client relationship. , He should ask the judge to decide based on his oral arguments without his testimony. , B ," Rule 20 of the RPC provides that a lawyer should not accept employment if he knows he or a lawyer in his firm may be a witness; if he discovers this during trial, he should withdraw from the case [10, 11]."
week 8,Duties of Counsel to Client ," Chief Benson retains Barrister Amina for a civil litigation matter. After two hearings, Benson informs Amina that he is changing his lawyer to Barrister Kunle. Amina refuses to hand over the case file until her outstanding fees are fully paid. Is she within her rights? "," No, she must hand over everything to the new lawyer immediately. "," Yes, a lawyer has a lien on the papers or documents of his client in respect of unpaid fees. "," No, she can only withhold the client's original title deeds but not the correspondence. "," Yes, but only if she gets a court order to withhold the files. ", B ," Under Rule 29(3)(c) of the RPC, the former lawyer is entitled to a lien on the papers or documents of his client in respect of unpaid fees [12, 13]."
week 8,Duties of Counsel to Court ," During a trial, Barrister Ibrahim finds a recent Supreme Court decision that completely destroys his client's case. The opposing counsel is a junior lawyer who is unaware of this decision. What is Ibrahim's duty? ", He must remain silent and hope the other side doesn't find it. ," He must disclose the authority to the court, even though it is against his case. ", He should withdraw from the case immediately. , He should tell the opposing counsel about it in private but not the judge. , B , Rule 32 of the RPC (and Rule 37) requires a lawyer to be candid and fair; he must not fail to cite a decided case that is against him which has not been cited by the opposing counsel [1, 2, 14].
week 8,Duties of Counsel to Client ," Barrister Dele is retained by a client in a property matter. While the matter is ongoing, Dele discovers that the client is using his law firm to launder money from an illegal drug business. What must Dele do to comply with current Nigerian law and ethics? ", He must keep the information secret due to attorney-client privilege. , He must withdraw his services and report the suspicious activities to the appropriate authorities like the EFCC/NFIU. ," He should ask for a 10% cut of the laundered money as a ""risk fee."" ", He should only tell his local NBA Chairman. , B ," Under the Money Laundering (Prevention and Prohibition) Act 2022 and Rule 57 of the RPC 2023, lawyers have an obligation to report suspicious transactions to the appropriate authorities, and privilege does not cover transactions in furtherance of an unlawful act [15, 16, 17]."
week 8,Duties of Counsel to Court ," A legal practitioner, Mr. Adams, is assigned a pro bono case by the Legal Aid Council. Adams decides not to prepare for the case or attend the trial since he is not being paid. What rule has he breached? ", Rule 24 on the Cab Rank Rule , Rule 52 on undercutting , Rule 14 on dedication and Rule 16 on competence , Rule 7 on engaging in business , C ," Under Rule 14 and 16, a lawyer must devote expertise and energy to the service of his client; Section 9(1) of the LPA makes a lawyer liable for negligence regardless of whether services are provided for a fee or pro bono [8, 18, 19]."
week 8,Duties of Counsel to Client ," Barrister Tolu collects 15 million Naira as a judgment debt on behalf of his client. Since he is currently renovating his own house and needs urgent cash, he deposits the money into his personal savings account, intending to pay the client back after his next big fee comes in. What duty has he breached? ", Duty of competence , Duty of dedication , Duty to deal with client's property honestly and separately , Duty to accept brief , C ," Rule 23(2) of the RPC provides that a lawyer who collects money for his client shall not mix such money with his own and must report and account for it promptly [20, 21]."
week 9,Legal Practitioner's Accounts ," Barrister Emeka receives a draft of ?5,000,000 from a judgment debtor in respect of a client's debt recovery case. He wants to open accounts to manage these funds. According to the Legal Practitioners Accounts Rules, which accounts must he open? ", A personal current account and a personal savings account , A Client's Account and an Office Account , A joint account with the client , A fixed deposit account in the client's name , B ," Under the Legal Practitioners Accounts Rules, every lawyer in private practice must maintain a Client's Account for client money and an Office/Trustee Account for firm money [1, 2]."
week 9,Legal Practitioner's Accounts , What type of money is defined as ""Client's money"" under the Legal Practitioners Accounts Rules? , Money belonging to the lawyer's family , Money held or received by a legal practitioner on account of a person for whom he is acting as a client , Money earned as professional fees after the completion of work , Money paid by the NBA as a welfare benefit , B ," ""Client's money"" is money held or received by a legal practitioner on account of a person for whom he is acting as a client, excluding money paid to him as a retainer or professional fees [3, 4]."
